日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-02,301658,40.0,40.65,44.8,35.56,314523,1210346962.0,78.31,244.49,28.85,81.21
2025-04-03,301658,38.0,43.05,48.5,37.99,279585,1206635031.0,25.85,5.9,2.4,72.19
2025-04-07,301658,41.5,43.44,49.85,41.06,254963,1153235075.0,20.42,0.91,0.39,65.83
2025-04-08,301658,39.67,37.5,42.0,35.67,253552,967756122.0,14.57,-13.67,-5.94,65.47
2025-04-09,301658,33.9,31.9,33.92,29.01,219665,695560391.0,13.09,-14.93,-5.6,56.72
2025-04-10,301658,31.95,31.06,33.44,30.98,201940,649382076.0,7.71,-2.63,-0.84,52.14
2025-04-11,301658,29.67,29.99,30.66,29.31,139635,419398438.0,4.35,-3.44,-1.07,36.06
2025-04-14,301658,30.61,30.34,31.01,30.04,97457,297224797.0,3.23,1.17,0.35,25.16
2025-04-15,301658,30.14,29.97,31.0,29.3,97489,293983849.0,5.6,-1.22,-0.37,25.17
2025-04-16,301658,29.66,28.99,30.19,28.4,98721,288621549.0,5.97,-3.27,-0.98,25.49
2025-04-17,301658,28.6,29.15,29.42,28.28,77240,224318831.0,3.93,0.55,0.16,19.94
2025-04-18,301658,29.13,27.94,29.19,27.31,94917,265717082.0,6.45,-4.15,-1.21,24.51
2025-04-21,301658,27.7,28.19,28.45,27.69,53745,151329205.0,2.72,0.89,0.25,13.88
2025-04-22,301658,28.2,28.63,29.13,27.99,79816,228118113.0,4.04,1.56,0.44,20.61
2025-04-23,301658,28.32,28.53,29.6,28.32,76549,220938716.0,4.47,-0.35,-0.1,19.77
2025-04-24,301658,28.28,27.63,28.66,27.6,63758,178456280.0,3.72,-3.15,-0.9,16.46
2025-04-25,301658,27.48,28.23,28.49,27.35,62625,176116689.54,4.13,2.17,0.6,16.17
