日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-06-30,603801,33.8,33.8,33.8,33.8,365,1235255.0,0.0,44.01,10.33,0.09
2017-07-03,603801,37.18,37.18,37.18,37.18,137,509366.0,0.0,10.0,3.38,0.03
2017-07-04,603801,40.9,40.9,40.9,40.9,354,1446224.0,0.0,10.01,3.72,0.09
2017-07-05,603801,44.99,44.99,44.99,44.99,1039,4673651.0,0.0,10.0,4.09,0.26
2017-07-06,603801,49.49,48.42,49.49,46.76,206387,993988448.0,6.07,7.62,3.43,51.6
2017-07-07,603801,47.69,47.55,49.49,47.18,149867,723082080.0,4.77,-1.8,-0.87,37.47
2017-07-10,603801,45.35,43.16,45.99,42.8,127148,562299792.0,6.71,-9.23,-4.39,31.79
2017-07-11,603801,43.14,44.96,46.51,43.14,101775,458957968.0,7.81,4.17,1.8,25.44
2017-07-12,603801,44.32,44.51,45.12,43.17,52944,232798471.0,4.34,-1.0,-0.45,13.24
2017-07-13,603801,44.3,42.9,44.58,42.87,47241,205664226.0,3.84,-3.62,-1.61,11.81
2017-07-14,603801,42.28,42.16,43.49,41.89,36491,155218485.0,3.73,-1.72,-0.74,9.12
2017-07-17,603801,41.92,41.44,43.43,38.15,60418,249083896.0,12.52,-1.71,-0.72,15.1
2017-07-18,603801,40.8,42.25,42.39,40.2,32488,135394319.0,5.28,1.95,0.81,8.12
2017-07-19,603801,41.98,42.45,43.25,41.81,33725,144139026.0,3.41,0.47,0.2,8.43
2017-07-20,603801,42.65,42.43,43.0,42.0,26182,111001218.0,2.36,-0.05,-0.02,6.55
2017-07-21,603801,42.37,42.29,42.76,42.01,16884,71627815.0,1.77,-0.33,-0.14,4.22
2017-07-24,603801,42.22,43.71,44.2,42.02,28951,125776603.0,5.15,3.36,1.42,7.24
2017-07-25,603801,43.74,42.95,44.09,42.88,21296,92262806.0,2.77,-1.74,-0.76,5.32
2017-07-26,603801,42.95,43.1,43.3,42.01,19743,84241925.0,3.0,0.35,0.15,4.94
2017-07-27,603801,42.78,43.95,44.39,42.78,29360,128769251.0,3.74,1.97,0.85,7.34
2017-07-28,603801,43.6,44.11,44.98,43.51,25097,111489215.0,3.34,0.36,0.16,6.27
2017-07-31,603801,44.11,43.72,44.77,42.86,26447,116641351.0,4.33,-0.88,-0.39,6.61
2017-08-01,603801,43.41,43.42,44.11,42.9,22300,96727933.0,2.77,-0.69,-0.3,5.57
2017-08-02,603801,43.2,42.76,43.7,42.0,23756,101158288.0,3.92,-1.52,-0.66,5.94
2017-08-03,603801,42.46,42.54,42.84,42.0,9584,40658893.0,1.96,-0.51,-0.22,2.4
2017-08-04,603801,42.43,41.55,42.83,41.08,19909,83084297.0,4.11,-2.33,-0.99,4.98
2017-08-07,603801,41.18,40.98,41.78,40.52,15465,63578298.0,3.03,-1.37,-0.57,3.87
2017-08-08,603801,41.3,41.0,41.37,40.82,7107,29164433.0,1.34,0.05,0.02,1.78
2017-08-09,603801,41.19,41.38,41.8,40.9,6508,26943331.0,2.2,0.93,0.38,1.63
2017-08-10,603801,41.38,41.05,41.62,40.82,7149,29488387.0,1.93,-0.8,-0.33,1.79
2017-08-11,603801,40.8,41.0,41.28,40.78,6621,27179380.0,1.22,-0.12,-0.05,1.66
2017-08-14,603801,41.07,41.63,41.8,41.07,6749,28087848.0,1.78,1.54,0.63,1.69
2017-08-15,603801,41.69,41.71,41.98,41.33,6212,25894215.0,1.56,0.19,0.08,1.55
2017-08-16,603801,41.83,41.89,41.99,41.5,8661,36193939.0,1.17,0.43,0.18,2.17
2017-08-17,603801,41.83,41.69,42.0,41.57,6250,26075880.0,1.03,-0.48,-0.2,1.56
2017-08-18,603801,41.6,41.48,41.78,41.02,6082,25185445.0,1.82,-0.5,-0.21,1.52
2017-08-21,603801,41.31,41.71,42.0,41.31,6661,27810330.0,1.66,0.55,0.23,1.67
2017-08-22,603801,41.87,41.55,41.95,41.48,4114,17148322.0,1.13,-0.38,-0.16,1.03
2017-08-23,603801,41.7,41.68,41.87,41.38,5034,20935115.0,1.18,0.31,0.13,1.26
2017-08-24,603801,41.62,41.3,41.82,41.13,8388,34849974.0,1.66,-0.91,-0.38,2.1
2017-08-25,603801,41.48,41.91,41.94,41.1,9183,38265991.0,2.03,1.48,0.61,2.3
2017-08-28,603801,42.0,43.71,44.42,41.96,22149,96519408.0,5.87,4.29,1.8,5.54
2017-08-29,603801,43.2,43.63,44.65,42.91,25910,113690567.0,3.98,-0.18,-0.08,6.48
2017-08-30,603801,43.25,43.13,44.38,43.01,15504,67581421.0,3.14,-1.15,-0.5,3.88
2017-08-31,603801,43.45,44.12,44.16,43.02,22774,99542244.0,2.64,2.3,0.99,5.69
