日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-03-15,301236,59.0,60.6,71.65,58.08,250050,1560344112.0,18.62,-16.85,-12.28,48.75
2022-03-16,301236,63.0,70.49,73.19,61.68,257207,1706648592.0,18.99,16.32,9.89,50.14
2022-03-17,301236,70.0,64.05,70.0,63.94,215241,1439356368.0,8.6,-9.14,-6.44,41.96
2022-03-18,301236,62.02,63.77,65.65,59.69,149900,937173088.0,9.31,-0.44,-0.28,29.22
2022-03-21,301236,64.0,62.3,64.68,61.68,102140,641863968.0,4.7,-2.31,-1.47,19.91
2022-03-22,301236,61.63,59.9,63.18,59.9,96909,592589088.0,5.26,-3.85,-2.4,18.89
2022-03-23,301236,60.15,58.7,60.58,58.6,77568,459586336.0,3.31,-2.0,-1.2,15.12
2022-03-24,301236,58.56,56.64,58.7,56.64,72803,417510256.0,3.51,-3.51,-2.06,14.19
2022-03-25,301236,56.84,56.6,57.83,56.4,54340,310086816.0,2.52,-0.07,-0.04,10.59
2022-03-28,301236,57.32,58.72,60.91,56.61,117605,694198816.0,7.6,3.75,2.12,22.93
2022-03-29,301236,57.65,54.91,57.65,54.83,95708,536172320.0,4.8,-6.49,-3.81,18.66
2022-03-30,301236,55.06,55.08,55.38,53.77,49101,268356058.0,2.93,0.31,0.17,9.57
2022-03-31,301236,54.36,54.22,55.08,54.07,37946,206776604.0,1.83,-1.56,-0.86,7.4
2022-04-01,301236,54.09,54.5,55.04,53.92,35945,196085784.0,2.07,0.52,0.28,7.01
2022-04-06,301236,54.17,54.44,55.09,53.88,31744,173191947.0,2.22,-0.11,-0.06,6.19
2022-04-07,301236,54.43,51.9,54.43,51.71,55135,290490384.0,5.0,-4.67,-2.54,10.75
2022-04-08,301236,51.8,49.44,52.0,49.36,49447,248243801.0,5.09,-4.74,-2.46,9.64
2022-04-11,301236,49.0,46.05,49.0,45.9,48702,229786088.0,6.27,-6.86,-3.39,9.49
2022-04-12,301236,46.41,46.62,46.88,45.75,27213,126230692.0,2.45,1.24,0.57,5.31
2022-04-13,301236,46.6,46.59,48.34,46.31,38335,181538879.0,4.35,-0.06,-0.03,7.47
2022-04-14,301236,46.93,46.8,47.22,45.9,31744,147917046.0,2.83,0.45,0.21,6.19
2022-04-15,301236,46.5,44.38,46.5,44.02,39081,175576860.0,5.3,-5.17,-2.42,7.62
2022-04-18,301236,43.88,44.88,45.16,43.41,23470,104482302.0,3.94,1.13,0.5,4.58
2022-04-19,301236,44.82,45.87,47.12,44.7,40256,185094268.0,5.39,2.21,0.99,7.85
2022-04-20,301236,46.5,45.81,47.18,45.81,37678,175622701.0,2.99,-0.13,-0.06,7.35
2022-04-21,301236,45.01,43.97,46.2,43.81,32763,147066546.0,5.22,-4.02,-1.84,6.39
2022-04-22,301236,43.63,45.7,46.25,43.6,38701,175586415.0,6.03,3.93,1.73,7.54
2022-04-25,301236,44.83,42.9,45.8,42.72,36640,162405336.0,6.74,-6.13,-2.8,7.14
2022-04-26,301236,43.55,40.02,44.2,39.76,45263,189450575.0,10.35,-6.71,-2.88,8.82
2022-04-27,301236,39.2,41.08,41.3,39.13,33426,134568824.0,5.42,2.65,1.06,6.52
2022-04-28,301236,40.59,39.8,40.97,39.2,29405,117854197.0,4.31,-3.12,-1.28,5.73
2022-04-29,301236,40.42,42.15,42.55,40.38,32205,133370715.0,5.45,5.9,2.35,6.28
2022-05-05,301236,41.9,42.46,43.28,41.5,28417,121109841.0,4.22,0.74,0.31,5.54
2022-05-06,301236,41.5,44.93,47.64,41.2,66938,301699408.0,15.17,5.82,2.47,13.05
2022-05-09,301236,45.16,45.31,46.5,44.25,36483,165045103.0,5.01,0.85,0.38,7.11
2022-05-10,301236,44.32,45.58,46.14,44.3,30040,136412974.0,4.06,0.6,0.27,5.86
2022-05-11,301236,45.5,44.8,46.57,44.8,37913,173945997.0,3.88,-1.71,-0.78,7.39
2022-05-12,301236,44.31,46.02,46.13,44.28,34588,157380047.0,4.13,2.72,1.22,6.74
2022-05-13,301236,46.13,45.54,46.53,45.3,20994,96186357.0,2.67,-1.04,-0.48,4.09
2022-05-16,301236,45.61,44.97,46.25,44.88,19684,89446186.0,3.01,-1.25,-0.57,3.84
2022-05-17,301236,45.0,45.42,45.75,44.77,17226,77783474.0,2.18,1.0,0.45,3.36
2022-05-18,301236,47.0,46.7,50.39,46.7,63250,305207280.0,8.12,2.82,1.28,12.33
2022-05-19,301236,45.67,46.35,47.38,45.6,36322,168435772.0,3.81,-0.75,-0.35,7.08
2022-05-20,301236,46.3,46.55,47.13,46.1,26066,121741063.0,2.22,0.43,0.2,5.08
2022-05-23,301236,46.86,47.16,47.2,46.28,21529,100692083.0,1.98,1.31,0.61,4.2
2022-05-24,301236,47.0,44.28,47.01,44.17,31657,144649129.0,6.02,-6.11,-2.88,6.17
2022-05-25,301236,44.72,45.31,46.04,44.7,21538,97783308.0,3.03,2.33,1.03,4.2
2022-05-26,301236,45.12,45.2,45.68,44.1,20527,92344011.0,3.49,-0.24,-0.11,4.0
2022-05-27,301236,45.36,45.15,46.15,44.68,16042,72956972.0,3.25,-0.11,-0.05,3.13
2022-05-30,301236,45.57,45.31,45.78,44.97,12325,55847190.0,1.79,0.35,0.16,2.4
2022-05-31,301236,45.4,46.26,46.35,44.72,23354,106927579.0,3.6,2.1,0.95,4.55
2022-06-01,301236,45.98,46.63,47.81,45.97,30047,141165849.0,3.98,0.8,0.37,5.84
2022-06-02,301236,46.97,47.71,47.88,46.59,33640,159552945.0,2.77,2.32,1.08,6.54
2022-06-06,301236,47.7,50.22,50.25,47.51,45319,224069160.0,5.74,5.26,2.51,8.81
2022-06-07,301236,50.49,49.79,50.79,49.3,32789,163542175.0,2.97,-0.86,-0.43,6.37
2022-06-08,301236,49.97,49.63,50.7,48.86,31182,155300132.0,3.7,-0.32,-0.16,6.06
2022-06-09,301236,49.5,47.15,49.92,46.67,50492,161734850.0,6.55,-5.0,-2.48,6.54
2022-06-10,301236,46.55,47.6,47.94,46.5,30654,96767962.0,3.05,0.95,0.45,3.97
2022-06-13,301236,46.89,48.06,48.45,46.82,30232,96412979.0,3.42,0.97,0.46,3.92
2022-06-14,301236,47.75,47.64,48.02,45.92,37840,118361809.0,4.37,-0.87,-0.42,4.9
