日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-04-15,301539,40.0,35.98,43.99,35.79,269893,1059343746.0,77.07,238.16,25.34,76.91
2024-04-16,301539,35.0,33.5,37.49,31.11,201865,692469139.0,17.73,-6.89,-2.48,57.53
2024-04-17,301539,34.11,33.69,36.9,33.5,201805,704952822.0,10.15,0.57,0.19,57.51
2024-04-18,301539,32.63,33.92,35.66,32.45,172927,589495795.0,9.53,0.68,0.23,49.28
2024-04-19,301539,33.0,28.69,33.0,28.69,196765,600501926.0,12.71,-15.42,-5.23,56.07
2024-04-22,301539,26.8,26.0,27.35,25.88,136101,359338415.0,5.12,-9.38,-2.69,38.78
2024-04-23,301539,26.3,25.26,26.33,25.16,104528,267759288.0,4.5,-2.85,-0.74,29.79
2024-04-24,301539,25.5,25.91,25.95,25.16,98390,251658354.0,3.13,2.57,0.65,28.04
2024-04-25,301539,25.8,27.41,29.0,25.5,171490,463506823.0,13.51,5.79,1.5,48.87
2024-04-26,301539,26.42,26.51,26.99,26.01,129546,343005333.0,3.58,-3.28,-0.9,36.92
2024-04-29,301539,26.2,26.42,26.8,26.2,95822,254048718.0,2.26,-0.34,-0.09,27.31
2024-04-30,301539,26.6,25.22,26.68,25.17,89774,230242468.0,5.72,-4.54,-1.2,25.58
2024-05-06,301539,25.61,26.02,26.1,25.51,75458,195434498.0,2.34,3.17,0.8,21.5
2024-05-07,301539,26.02,26.37,26.38,25.73,70453,183736732.0,2.5,1.35,0.35,20.08
2024-05-08,301539,26.8,26.18,26.88,25.9,85030,224509552.0,3.72,-0.72,-0.19,24.23
2024-05-09,301539,25.71,26.5,26.59,25.71,66631,175190338.0,3.36,1.22,0.32,18.99
2024-05-10,301539,26.5,25.51,26.53,25.49,66150,170768600.0,3.92,-3.74,-0.99,18.85
2024-05-13,301539,24.88,23.74,24.88,23.55,68876,165633169.0,5.21,-6.94,-1.77,19.63
2024-05-14,301539,23.96,24.67,24.8,23.82,56795,138286054.0,4.13,3.92,0.93,16.18
2024-05-15,301539,24.6,24.68,25.88,24.31,69830,175518856.0,6.36,0.04,0.01,19.9
2024-05-16,301539,24.4,24.83,24.95,24.39,47543,116957047.0,2.27,0.61,0.15,13.55
2024-05-17,301539,24.9,26.15,26.29,24.71,108138,279041432.0,6.36,5.32,1.32,30.82
2024-05-20,301539,26.08,26.5,27.2,25.66,95656,251293244.0,5.89,1.34,0.35,27.26
2024-05-21,301539,26.0,27.85,27.99,25.9,140634,382179912.0,7.89,5.09,1.35,40.08
2024-05-22,301539,27.33,27.86,28.49,27.01,119545,331768367.0,5.31,0.04,0.01,34.07
2024-05-23,301539,27.31,27.94,29.96,27.3,143082,407229823.0,9.55,0.29,0.08,40.77
2024-05-24,301539,27.01,25.88,27.04,25.81,103939,273103943.0,4.4,-7.37,-2.06,29.62
2024-05-27,301539,25.45,25.11,25.74,24.1,75480,187143907.0,6.34,-2.98,-0.77,21.51
2024-05-28,301539,24.75,24.32,24.93,24.25,48629,119397009.0,2.71,-3.15,-0.79,13.86
2024-05-29,301539,24.66,25.85,25.93,24.4,82258,205965174.0,6.29,6.29,1.53,23.44
2024-05-30,301539,25.51,24.57,26.15,24.51,70565,176499683.0,6.34,-4.95,-1.28,20.11
2024-05-31,301539,24.53,25.43,26.0,24.53,76400,193208645.0,5.98,3.5,0.86,21.77
2024-06-03,301539,25.43,25.7,25.97,24.54,67408,168739395.0,5.62,1.06,0.27,19.21
2024-06-04,301539,25.68,27.54,28.18,25.36,145495,389162802.0,10.97,7.16,1.84,41.46
2024-06-05,301539,26.9,28.18,28.47,26.43,134438,367171393.0,7.41,2.32,0.64,38.31
2024-06-06,301539,27.7,26.98,28.19,26.11,114419,307952378.0,7.38,-4.26,-1.2,32.61
2024-06-07,301539,27.2,27.36,27.69,26.4,88616,239280342.0,4.78,1.41,0.38,25.25
2024-06-11,301539,27.05,26.03,27.09,25.38,73776,190799194.0,6.25,-4.86,-1.33,21.02
2024-06-12,301539,25.82,26.08,26.67,25.65,56757,147600894.0,3.92,0.19,0.05,16.17
2024-06-13,301539,25.7,27.2,27.2,25.57,92610,243350862.0,6.25,4.29,1.12,26.39
2024-06-14,301539,26.9,26.5,27.05,26.31,67461,178499025.0,2.72,-2.57,-0.7,19.22
2024-06-17,301539,26.01,26.38,26.44,25.92,42419,110254994.0,1.96,-0.45,-0.12,12.09
2024-06-18,301539,26.67,27.8,27.93,26.66,99801,271830548.0,4.81,5.38,1.42,28.44
2024-06-19,301539,27.4,27.46,28.15,27.1,82257,224922631.0,3.78,-1.22,-0.34,23.44
2024-06-20,301539,27.47,25.67,27.68,25.57,75501,198970974.0,7.68,-6.52,-1.79,21.52
2024-06-21,301539,25.29,26.08,26.13,24.61,46803,117929669.0,5.92,1.6,0.41,13.34
2024-06-24,301539,25.63,24.95,26.15,24.9,36870,93444837.0,4.79,-4.33,-1.13,10.51
2024-06-25,301539,24.85,25.1,25.7,24.85,33346,83624560.0,3.41,0.6,0.15,9.5
2024-06-26,301539,25.6,27.33,27.5,25.6,109025,290241789.0,7.57,8.88,2.23,31.07
2024-06-27,301539,26.7,26.5,27.11,26.32,83696,221737869.0,2.89,-3.04,-0.83,23.85
2024-06-28,301539,26.2,26.54,27.4,26.05,69709,184712387.0,5.09,0.15,0.04,19.86
2024-07-01,301539,26.54,26.23,26.77,25.51,53484,137963645.0,4.75,-1.17,-0.31,15.24
2024-07-02,301539,26.2,25.43,26.23,25.25,42570,108218591.0,3.74,-3.05,-0.8,12.13
2024-07-03,301539,25.62,25.55,25.96,25.4,32296,82236133.0,2.2,0.47,0.12,9.2
2024-07-04,301539,25.4,24.67,25.79,24.25,48847,120430348.0,6.03,-3.44,-0.88,13.92
2024-07-05,301539,24.5,24.3,24.63,23.7,36134,86259192.0,3.77,-1.5,-0.37,10.3
2024-07-08,301539,24.3,22.23,24.3,21.29,45838,104723846.0,12.39,-8.52,-2.07,13.06
2024-07-09,301539,22.28,22.71,22.97,21.2,54787,119681621.0,7.96,2.16,0.48,15.61
2024-07-10,301539,22.34,22.09,22.85,22.0,33768,74950581.0,3.74,-2.73,-0.62,9.62
2024-07-11,301539,22.86,23.27,23.7,22.48,46233,105341535.0,5.52,5.34,1.18,13.18
2024-07-12,301539,23.16,22.7,23.16,22.55,28227,63867992.0,2.62,-2.45,-0.57,8.04
2024-07-15,301539,22.48,22.39,23.16,22.32,23233,51991658.0,3.7,-1.37,-0.31,6.62
2024-07-16,301539,22.18,22.34,22.57,21.74,22432,49402269.0,3.71,-0.22,-0.05,6.39
2024-07-17,301539,22.41,21.34,22.54,21.31,31543,67642347.0,5.51,-4.48,-1.0,8.99
2024-07-18,301539,21.33,21.0,21.33,20.09,40145,82046998.0,5.81,-1.59,-0.34,11.44
2024-07-19,301539,20.79,20.88,21.22,20.59,22702,47265456.0,3.0,-0.57,-0.12,6.47
2024-07-22,301539,20.8,21.17,21.17,20.8,19915,41386073.0,1.77,1.39,0.29,5.68
2024-07-23,301539,21.8,20.53,21.9,20.53,29605,61922122.0,6.47,-3.02,-0.64,8.44
2024-07-24,301539,20.27,19.74,20.72,19.66,35409,70162612.0,5.16,-3.85,-0.79,10.09
2024-07-25,301539,19.63,19.77,20.09,19.31,23729,46242044.0,3.95,0.15,0.03,6.76
2024-07-26,301539,19.89,20.24,20.44,19.89,24886,49810497.0,2.78,2.38,0.47,7.09
2024-07-29,301539,20.35,20.06,20.38,19.95,18841,37452703.0,2.12,-0.89,-0.18,5.37
2024-07-30,301539,20.1,20.85,20.86,19.95,30896,62199859.0,4.54,3.94,0.79,8.8
2024-07-31,301539,20.7,21.18,21.24,20.48,44166,91695981.0,3.65,1.58,0.33,12.59
2024-08-01,301539,21.17,21.05,21.6,20.83,31388,65810981.0,3.64,-0.61,-0.13,8.94
2024-08-02,301539,20.88,21.16,21.88,20.8,43605,92235268.0,5.13,0.52,0.11,12.43
2024-08-05,301539,20.95,20.2,21.44,20.18,34782,71626302.0,5.95,-4.54,-0.96,9.91
2024-08-06,301539,20.42,20.6,20.7,20.28,21778,44130569.0,2.08,1.98,0.4,6.21
2024-08-07,301539,20.37,20.36,20.73,20.3,19816,40182087.0,2.09,-1.17,-0.24,5.65
2024-08-08,301539,20.26,20.02,20.29,19.59,22601,44667774.0,3.44,-1.67,-0.34,6.44
2024-08-09,301539,20.2,19.71,20.35,19.68,16901,33358012.0,3.35,-1.55,-0.31,4.82
2024-08-12,301539,19.75,19.43,19.98,19.2,18954,36465467.0,3.96,-1.42,-0.28,5.4
2024-08-13,301539,19.43,19.66,19.67,19.1,14323,27465262.0,2.93,1.18,0.23,4.08
2024-08-14,301539,19.66,19.57,19.73,19.43,12965,25127734.0,1.53,-0.46,-0.09,3.69
2024-08-15,301539,19.55,19.62,19.84,19.4,15795,30737798.0,2.25,0.26,0.05,4.5
2024-08-16,301539,19.88,19.3,19.97,19.29,22534,43800916.0,3.47,-1.63,-0.32,6.42
2024-08-19,301539,19.3,18.64,19.4,18.64,24602,46035322.0,3.94,-3.42,-0.66,7.01
2024-08-20,301539,18.8,18.43,18.8,18.25,16637,30325006.0,2.95,-1.13,-0.21,4.74
2024-08-21,301539,18.49,18.32,18.65,18.19,16484,29997190.0,2.5,-0.6,-0.11,4.7
2024-08-22,301539,18.3,18.1,18.6,17.9,20500,37096067.0,3.82,-1.2,-0.22,5.84
2024-08-23,301539,18.14,18.5,18.65,17.83,25507,46279525.0,4.53,2.21,0.4,7.27
2024-08-26,301539,18.5,18.34,18.54,18.14,18135,32901062.0,2.16,-0.86,-0.16,5.17
2024-08-27,301539,17.99,17.6,18.01,17.36,30753,53425182.0,3.54,-4.03,-0.74,8.76
2024-08-28,301539,17.6,17.64,17.87,17.35,18238,31775320.0,2.95,0.23,0.04,5.2
2024-08-29,301539,17.5,17.88,18.0,17.37,21374,37537452.0,3.57,1.36,0.24,6.09
2024-08-30,301539,17.75,18.17,18.39,17.66,25184,45144668.0,4.08,1.62,0.29,7.18
2024-09-02,301539,18.22,17.89,18.58,17.87,22814,41043580.0,3.91,-1.54,-0.28,6.5
2024-09-03,301539,17.87,18.11,18.23,17.8,12844,22894854.0,2.4,1.23,0.22,3.66
2024-09-04,301539,18.11,17.99,18.25,17.78,14193,25265660.0,2.6,-0.66,-0.12,4.04
2024-09-05,301539,18.1,18.12,18.32,18.01,15343,27506238.0,1.72,0.72,0.13,4.37
2024-09-06,301539,18.39,17.46,18.39,17.46,19060,33615447.0,5.13,-3.64,-0.66,5.43
2024-09-09,301539,17.46,17.68,17.77,17.3,15353,26694874.0,2.69,1.26,0.22,4.38
2024-09-10,301539,17.68,17.68,17.76,17.32,14106,24513496.0,2.49,0.0,0.0,4.02
2024-09-11,301539,17.59,17.58,17.82,17.51,9478,16518075.0,1.75,-0.57,-0.1,2.7
2024-09-12,301539,17.65,17.17,17.79,17.14,15382,26642288.0,3.7,-2.33,-0.41,4.38
2024-09-13,301539,17.19,16.53,17.25,16.5,20087,33338579.0,4.37,-3.73,-0.64,5.72
2024-09-18,301539,16.53,16.16,16.89,15.84,17113,27379705.0,6.35,-2.24,-0.37,4.88
2024-09-19,301539,16.4,16.6,16.74,16.16,16507,26935878.0,3.59,2.72,0.44,4.7
2024-09-20,301539,16.62,16.3,16.74,16.23,11736,19040636.0,3.07,-1.81,-0.3,3.34
2024-09-23,301539,16.3,16.26,16.45,16.12,10099,16238101.0,2.02,-0.25,-0.04,2.88
2024-09-24,301539,16.3,16.75,16.75,16.04,20279,33034948.0,4.37,3.01,0.49,5.78
2024-09-25,301539,16.82,16.85,17.26,16.76,25934,43553908.0,2.99,0.6,0.1,7.39
2024-09-26,301539,16.77,17.33,17.46,16.74,24322,41118793.0,4.27,2.85,0.48,6.93
2024-09-27,301539,17.85,18.59,19.04,17.58,54436,98494355.0,8.42,7.27,1.26,15.51
2024-09-30,301539,19.2,21.39,21.59,18.89,93349,187543667.0,14.52,15.06,2.8,26.6
2024-10-08,301539,25.2,23.88,25.2,21.81,108646,251422577.0,15.85,11.64,2.49,30.96
2024-10-09,301539,22.77,19.96,22.77,19.78,72323,153199733.0,12.52,-16.42,-3.92,20.61
2024-10-10,301539,20.6,20.16,20.86,19.7,39764,80103147.0,5.81,1.0,0.2,11.33
2024-10-11,301539,19.96,19.18,20.23,18.81,34637,66545959.0,7.04,-4.86,-0.98,9.87
2024-10-14,301539,19.27,19.58,19.65,18.85,27882,53417487.0,4.17,2.09,0.4,7.95
2024-10-15,301539,19.34,18.89,19.68,18.85,40940,78083420.0,4.24,-3.52,-0.69,11.06
2024-10-16,301539,18.71,18.86,19.11,18.61,25310,47259788.0,2.65,-0.16,-0.03,6.84
2024-10-17,301539,19.07,18.63,19.18,18.52,27313,50980903.0,3.5,-1.22,-0.23,7.38
2024-10-18,301539,19.1,20.15,20.89,18.8,83376,163870824.0,11.22,8.16,1.52,22.53
2024-10-21,301539,20.2,20.37,20.74,19.8,68525,137543593.0,4.67,1.09,0.22,18.52
2024-10-22,301539,20.3,20.3,20.56,19.95,45418,91336445.0,2.99,-0.34,-0.07,12.28
2024-10-23,301539,20.17,20.26,20.46,19.99,38743,77752255.0,2.32,-0.2,-0.04,10.47
2024-10-24,301539,20.28,21.08,21.08,20.18,61439,125677906.0,4.44,4.05,0.82,16.61
2024-10-25,301539,21.31,20.83,21.48,20.56,59217,122307032.0,4.36,-1.19,-0.25,16.0
2024-10-28,301539,20.59,20.69,20.83,20.34,36751,74811119.0,2.35,-0.67,-0.14,9.93
2024-10-29,301539,20.69,20.04,20.8,19.97,40082,80623364.0,4.01,-3.14,-0.65,10.83
2024-10-30,301539,19.91,19.62,20.1,19.35,30088,58594250.0,3.74,-2.1,-0.42,8.13
2024-10-31,301539,19.57,19.68,19.95,19.4,26824,52268479.0,2.8,0.31,0.06,7.25
