日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-01-02,920116,45.0,35.1,46.87,35.0,222897,876661507.41,171.53,407.23,28.18,85.32
2025-01-03,920116,36.2,45.63,45.63,36.2,178699,725898560.56,26.87,30.0,10.53,68.4
2025-01-06,920116,44.99,37.6,44.99,37.35,150146,602928691.06,16.74,-17.6,-8.03,57.47
2025-01-07,920116,38.51,39.8,40.95,36.8,113858,442707970.64,11.04,5.85,2.2,43.58
2025-01-08,920116,38.5,43.95,48.3,38.0,137533,589827729.29,25.88,10.43,4.15,52.64
2025-01-09,920116,44.99,51.58,55.55,44.0,136298,671257303.35,26.28,17.36,7.63,52.17
2025-01-10,920116,49.01,48.96,53.72,48.32,103390,518790996.04,10.47,-5.08,-2.62,39.58
2025-01-13,920116,50.33,52.48,56.8,49.5,94334,497026547.48,14.91,7.19,3.52,36.11
2025-01-14,920116,53.88,54.5,54.97,50.83,102346,541978801.33,7.89,3.85,2.02,39.18
2025-01-15,920116,53.01,49.07,54.49,48.06,105749,538135625.38,11.8,-9.96,-5.43,40.48
2025-01-16,920116,49.02,50.72,54.0,48.52,93369,480637057.89,11.17,3.36,1.65,35.74
2025-01-17,920116,49.5,48.28,50.0,47.17,74260,357563763.66,5.58,-4.81,-2.44,28.43
2025-01-20,920116,49.01,48.57,50.19,48.07,49444,242157490.07,4.39,0.6,0.29,18.93
2025-01-21,920116,49.58,50.72,52.88,49.11,66451,339657671.41,7.76,4.43,2.15,25.44
2025-01-22,920116,51.5,50.63,52.7,49.2,56006,285166812.0,6.9,-0.18,-0.09,21.44
2025-01-23,920116,50.63,48.25,51.74,48.25,63392,316103973.3,6.89,-4.7,-2.38,24.27
2025-01-24,920116,48.0,47.8,48.75,47.03,44587,212700177.54,3.56,-0.93,-0.45,17.07
2025-01-27,920116,48.25,48.0,49.7,47.58,35140,170240506.85,4.44,0.42,0.2,13.45
2025-02-05,920116,48.78,48.2,48.84,46.66,37307,179110481.51,4.54,0.42,0.2,14.28
2025-02-06,920116,48.66,50.32,50.99,47.6,56465,279854096.07,7.03,4.4,2.12,21.61
2025-02-07,920116,49.73,51.9,54.5,49.18,73113,374930115.59,10.57,3.14,1.58,27.99
2025-02-10,920116,52.49,64.19,67.43,51.75,103000,605141239.9,30.21,23.68,12.29,39.43
2025-02-11,920116,60.0,61.28,66.3,60.0,87221,542163986.78,9.81,-4.53,-2.91,33.39
2025-02-12,920116,60.5,61.88,64.8,59.52,58150,360649436.14,8.62,0.98,0.6,22.26
2025-02-13,920116,61.46,58.5,64.55,58.5,67339,415672011.66,9.78,-5.46,-3.38,25.78
2025-02-14,920116,58.88,58.98,59.48,56.08,49726,287909935.6,5.81,0.82,0.48,19.03
2025-02-17,920116,58.98,58.01,59.28,56.8,40976,238413661.86,4.2,-1.64,-0.97,15.68
2025-02-18,920116,58.28,59.3,61.85,57.66,51562,306849814.89,7.22,2.22,1.29,19.74
2025-02-19,920116,60.08,60.8,61.88,59.48,46435,280470145.68,4.05,2.53,1.5,17.77
2025-02-20,920116,60.01,64.49,67.99,59.25,72564,460953976.45,14.38,6.07,3.69,27.78
2025-02-21,920116,64.38,63.98,64.48,61.68,50143,315681012.13,4.34,-0.79,-0.51,19.19
2025-02-24,920116,65.0,63.54,68.2,63.12,43622,284882059.35,7.94,-0.69,-0.44,16.7
